id,title,handle,body_html,published_at,created_at,updated_at,vendor,product_type,tags,variants_id,variants_title,variants_option1,variants_option2,variants_option3,variants_sku,variants_requires_shipping,variants_taxable,variants_featured_image,variants_available,variants_price,variants_grams,variants_compare_at_price,variants_position,variants_product_id,variants_created_at,variants_updated_at,images,options
9029323030869,North Local Pro MDM,north-local-pro-mdm,"<p>The Local Pro masts are ideal for ripping your local spot. A must-have for all Free Race, Free Ride or even Slalom Racers, wanting to push their riding as hard as possible, and who to get the most out of their North Sail, without going overboard. The Local Pro is an accessible 100% carbon mast, using a performance grade of 24k carbon, laid in a Tow Preg matrix of fibers. Let your sail's performance run free with this mast. A unique combination of design, materials &amp; technology. Go Beyond.</p>",2025-02-18T15:09:50+01:00,2024-03-27T10:53:26+01:00,2025-02-22T07:52:14+01:00,North Windsurfing,55001.230003,,48075174084949,430 / Black,430,Black,NA,8715738813618,TRUE,TRUE,,TRUE,849.00,0,NA,1,9029323030869,2024-03-27T10:53:27+01:00,2025-02-22T07:52:14+01:00,,
9029323030869,North Local Pro MDM,north-local-pro-mdm,"<p>The Local Pro masts are ideal for ripping your local spot. A must-have for all Free Race, Free Ride or even Slalom Racers, wanting to push their riding as hard as possible, and who to get the most out of their North Sail, without going overboard. The Local Pro is an accessible 100% carbon mast, using a performance grade of 24k carbon, laid in a Tow Preg matrix of fibers. Let your sail's performance run free with this mast. A unique combination of design, materials &amp; technology. Go Beyond.</p>",2025-02-18T15:09:50+01:00,2024-03-27T10:53:26+01:00,2025-02-22T07:52:14+01:00,North Windsurfing,55001.230003,,48075174117717,460 / Black,460,Black,NA,8715738813625,TRUE,TRUE,,TRUE,899.00,0,NA,2,9029323030869,2024-03-27T10:53:27+01:00,2025-02-22T07:52:14+01:00,,
9029323030869,North Local Pro MDM,north-local-pro-mdm,"<p>The Local Pro masts are ideal for ripping your local spot. A must-have for all Free Race, Free Ride or even Slalom Racers, wanting to push their riding as hard as possible, and who to get the most out of their North Sail, without going overboard. The Local Pro is an accessible 100% carbon mast, using a performance grade of 24k carbon, laid in a Tow Preg matrix of fibers. Let your sail's performance run free with this mast. A unique combination of design, materials &amp; technology. Go Beyond.</p>",2025-02-18T15:09:50+01:00,2024-03-27T10:53:26+01:00,2025-02-22T07:52:14+01:00,North Windsurfing,55001.230003,,48075174150485,490 / Black,490,Black,NA,8715738813632,TRUE,TRUE,,TRUE,949.00,0,NA,3,9029323030869,2024-03-27T10:53:27+01:00,2025-02-22T07:52:14+01:00,,
7146794713260,Nova Wing,nova-wing-2022,"<p>Balanced and reactive, the new Nova Wing feels lighter in your hands. It generates more forward drive and upwind performance than anything you’ve ever ridden. At the heart of the Nova design is a super-stiff frame for power and efficiency, enabling instant take-offs and a massive wind range. Intuitive transitions. Comfortable ergonomic handling. For 2022 the Nova has a revised compact outline with shorter wingspan and less curve. This improves the power delivery, makes the wing easier to handle and reduces tip-strike. Improved tensioning and a deeper, more powerful profile boost low-end performance and contribute to the expanded wind range. Power delivery is progressive throughout the size range, with smooth and steady high-end stability in the 5m and under. The new rigid handle design with comfort grip enables more intuitive hand positioning, micro-trimming and more immediate control. Whether your focus is on the flow of freeride carving, riding open ocean waves or freestyle trickery, the Nova Wing will help you make the most your local conditions. Load up. Ride longer.</p>",2025-02-14T12:24:11+01:00,2022-01-19T23:36:17+01:00,2025-02-22T07:52:14+01:00,North Kiteboarding,85000.220005,,41071767355564,1.9m / Red Sea,1.9m,Red Sea,NA,8715738766204,TRUE,TRUE,,FALSE,244.00,0,375.00,1,7146794713260,2022-01-19T23:36:24+01:00,2025-02-22T07:52:14+01:00,,
7146794713260,Nova Wing,nova-wing-2022,"<p>Balanced and reactive, the new Nova Wing feels lighter in your hands. It generates more forward drive and upwind performance than anything you’ve ever ridden. At the heart of the Nova design is a super-stiff frame for power and efficiency, enabling instant take-offs and a massive wind range. Intuitive transitions. Comfortable ergonomic handling. For 2022 the Nova has a revised compact outline with shorter wingspan and less curve. This improves the power delivery, makes the wing easier to handle and reduces tip-strike. Improved tensioning and a deeper, more powerful profile boost low-end performance and contribute to the expanded wind range. Power delivery is progressive throughout the size range, with smooth and steady high-end stability in the 5m and under. The new rigid handle design with comfort grip enables more intuitive hand positioning, micro-trimming and more immediate control. Whether your focus is on the flow of freeride carving, riding open ocean waves or freestyle trickery, the Nova Wing will help you make the most your local conditions. Load up. Ride longer.</p>",2025-02-14T12:24:11+01:00,2022-01-19T23:36:17+01:00,2025-02-22T07:52:14+01:00,North Kiteboarding,85000.220005,,41071767486636,2.5m / Red Sea,2.5m,Red Sea,NA,8715738766211,TRUE,TRUE,,FALSE,254.00,0,390.00,2,7146794713260,2022-01-19T23:36:25+01:00,2025-02-22T07:52:14+01:00,,
7146794713260,Nova Wing,nova-wing-2022,"<p>Balanced and reactive, the new Nova Wing feels lighter in your hands. It generates more forward drive and upwind performance than anything you’ve ever ridden. At the heart of the Nova design is a super-stiff frame for power and efficiency, enabling instant take-offs and a massive wind range. Intuitive transitions. Comfortable ergonomic handling. For 2022 the Nova has a revised compact outline with shorter wingspan and less curve. This improves the power delivery, makes the wing easier to handle and reduces tip-strike. Improved tensioning and a deeper, more powerful profile boost low-end performance and contribute to the expanded wind range. Power delivery is progressive throughout the size range, with smooth and steady high-end stability in the 5m and under. The new rigid handle design with comfort grip enables more intuitive hand positioning, micro-trimming and more immediate control. Whether your focus is on the flow of freeride carving, riding open ocean waves or freestyle trickery, the Nova Wing will help you make the most your local conditions. Load up. Ride longer.</p>",2025-02-14T12:24:11+01:00,2022-01-19T23:36:17+01:00,2025-02-22T07:52:14+01:00,North Kiteboarding,85000.220005,,41071767584940,2.9m / Red Sea,2.9m,Red Sea,NA,8715738765597,TRUE,TRUE,,FALSE,270.00,0,415.00,3,7146794713260,2022-01-19T23:36:25+01:00,2025-02-22T07:52:14+01:00,,
7146794713260,Nova Wing,nova-wing-2022,"<p>Balanced and reactive, the new Nova Wing feels lighter in your hands. It generates more forward drive and upwind performance than anything you’ve ever ridden. At the heart of the Nova design is a super-stiff frame for power and efficiency, enabling instant take-offs and a massive wind range. Intuitive transitions. Comfortable ergonomic handling. For 2022 the Nova has a revised compact outline with shorter wingspan and less curve. This improves the power delivery, makes the wing easier to handle and reduces tip-strike. Improved tensioning and a deeper, more powerful profile boost low-end performance and contribute to the expanded wind range. Power delivery is progressive throughout the size range, with smooth and steady high-end stability in the 5m and under. The new rigid handle design with comfort grip enables more intuitive hand positioning, micro-trimming and more immediate control. Whether your focus is on the flow of freeride carving, riding open ocean waves or freestyle trickery, the Nova Wing will help you make the most your local conditions. Load up. Ride longer.</p>",2025-02-14T12:24:11+01:00,2022-01-19T23:36:17+01:00,2025-02-22T07:52:14+01:00,North Kiteboarding,85000.220005,,41071767683244,3.5m / Red Sea,3.5m,Red Sea,NA,8715738765603,TRUE,TRUE,,TRUE,286.00,0,440.00,4,7146794713260,2022-01-19T23:36:26+01:00,2025-02-22T07:52:14+01:00,,
7146794713260,Nova Wing,nova-wing-2022,"<p>Balanced and reactive, the new Nova Wing feels lighter in your hands. It generates more forward drive and upwind performance than anything you’ve ever ridden. At the heart of the Nova design is a super-stiff frame for power and efficiency, enabling instant take-offs and a massive wind range. Intuitive transitions. Comfortable ergonomic handling. For 2022 the Nova has a revised compact outline with shorter wingspan and less curve. This improves the power delivery, makes the wing easier to handle and reduces tip-strike. Improved tensioning and a deeper, more powerful profile boost low-end performance and contribute to the expanded wind range. Power delivery is progressive throughout the size range, with smooth and steady high-end stability in the 5m and under. The new rigid handle design with comfort grip enables more intuitive hand positioning, micro-trimming and more immediate control. Whether your focus is on the flow of freeride carving, riding open ocean waves or freestyle trickery, the Nova Wing will help you make the most your local conditions. Load up. Ride longer.</p>",2025-02-14T12:24:11+01:00,2022-01-19T23:36:17+01:00,2025-02-22T07:52:14+01:00,North Kiteboarding,85000.220005,,41071767814316,4.2m / Red Sea,4.2m,Red Sea,NA,8715738765610,TRUE,TRUE,,TRUE,302.00,0,465.00,5,7146794713260,2022-01-19T23:36:26+01:00,2025-02-22T07:52:14+01:00,,
7146794713260,Nova Wing,nova-wing-2022,"<p>Balanced and reactive, the new Nova Wing feels lighter in your hands. It generates more forward drive and upwind performance than anything you’ve ever ridden. At the heart of the Nova design is a super-stiff frame for power and efficiency, enabling instant take-offs and a massive wind range. Intuitive transitions. Comfortable ergonomic handling. For 2022 the Nova has a revised compact outline with shorter wingspan and less curve. This improves the power delivery, makes the wing easier to handle and reduces tip-strike. Improved tensioning and a deeper, more powerful profile boost low-end performance and contribute to the expanded wind range. Power delivery is progressive throughout the size range, with smooth and steady high-end stability in the 5m and under. The new rigid handle design with comfort grip enables more intuitive hand positioning, micro-trimming and more immediate control. Whether your focus is on the flow of freeride carving, riding open ocean waves or freestyle trickery, the Nova Wing will help you make the most your local conditions. Load up. Ride longer.</p>",2025-02-14T12:24:11+01:00,2022-01-19T23:36:17+01:00,2025-02-22T07:52:14+01:00,North Kiteboarding,85000.220005,,41071767912620,5m / Red Sea,5m,Red Sea,NA,8715738765627,TRUE,TRUE,,FALSE,325.00,0,500.00,6,7146794713260,2022-01-19T23:36:26+01:00,2025-02-22T07:52:14+01:00,,
7146794713260,Nova Wing,nova-wing-2022,"<p>Balanced and reactive, the new Nova Wing feels lighter in your hands. It generates more forward drive and upwind performance than anything you’ve ever ridden. At the heart of the Nova design is a super-stiff frame for power and efficiency, enabling instant take-offs and a massive wind range. Intuitive transitions. Comfortable ergonomic handling. For 2022 the Nova has a revised compact outline with shorter wingspan and less curve. This improves the power delivery, makes the wing easier to handle and reduces tip-strike. Improved tensioning and a deeper, more powerful profile boost low-end performance and contribute to the expanded wind range. Power delivery is progressive throughout the size range, with smooth and steady high-end stability in the 5m and under. The new rigid handle design with comfort grip enables more intuitive hand positioning, micro-trimming and more immediate control. Whether your focus is on the flow of freeride carving, riding open ocean waves or freestyle trickery, the Nova Wing will help you make the most your local conditions. Load up. Ride longer.</p>",2025-02-14T12:24:11+01:00,2022-01-19T23:36:17+01:00,2025-02-22T07:52:14+01:00,North Kiteboarding,85000.220005,,41071768010924,6m / Red Sea,6m,Red Sea,NA,8715738765634,TRUE,TRUE,,FALSE,341.00,0,525.00,7,7146794713260,2022-01-19T23:36:26+01:00,2025-02-22T07:52:14+01:00,,
